"","vote16","reltrad","age"
"47682","Hillary Clinton","No Faith",47
"47683","Hillary Clinton","No Faith",52
"47684","Donald Trump","No Faith",48
"47685",NA,"No Faith",42
"47686","Jill Stein","No Faith",33
"47687","Donald Trump","No Faith",36
"47688","Hillary Clinton","No Faith",53
"47689","Hillary Clinton","No Faith",49
"47690","Hillary Clinton","No Faith",62
"47691","Hillary Clinton","No Faith",61
"47692","Donald Trump","No Faith",47
"47693","Hillary Clinton","No Faith",52
"47694",NA,"No Faith",47
"47695","Donald Trump","No Faith",60
"47696","Hillary Clinton","No Faith",52
"47697","Hillary Clinton","No Faith",59
"47698","Gary Johnson","No Faith",45
"47699",NA,"No Faith",28
"47700","Hillary Clinton","No Faith",60
"47701","Hillary Clinton","No Faith",33
"47702","Hillary Clinton","No Faith",67
"47703",NA,"No Faith",63
"47704","Hillary Clinton","No Faith",61
"47705","Jill Stein","No Faith",46
"47706","Donald Trump","No Faith",58
"47707","Hillary Clinton","No Faith",76
"47708","Hillary Clinton","No Faith",89
"47709","Hillary Clinton","No Faith",74
"47710","Hillary Clinton","No Faith",61
"47711","Hillary Clinton","No Faith",57
"47712",NA,"No Faith",51
"47713","Hillary Clinton","No Faith",75
"47714","Donald Trump","No Faith",71
"47715","Hillary Clinton","No Faith",44
"47716","Jill Stein","No Faith",51
"47717",NA,"No Faith",51
"47718","Hillary Clinton","No Faith",56
"47719","Jill Stein","No Faith",45
"47720","Hillary Clinton","No Faith",59
"47721","Hillary Clinton","No Faith",61
"47722","Hillary Clinton","No Faith",44
"47723","Hillary Clinton","No Faith",39
"47724",NA,"No Faith",42
"47725","Gary Johnson","No Faith",37
"47726","Hillary Clinton","No Faith",30
"47727","Hillary Clinton","No Faith",35
"47728","Hillary Clinton","No Faith",72
"47729","Hillary Clinton","No Faith",64
"47730","Gary Johnson","No Faith",29
"47731","Hillary Clinton","No Faith",52
"47732",NA,"No Faith",46
"47733",NA,"No Faith",30
"47734","Hillary Clinton","No Faith",61
"47735","Other","No Faith",50
"47736","Hillary Clinton","No Faith",57
"47737",NA,"No Faith",31
"47738","Jill Stein","No Faith",44
"47739","Hillary Clinton","No Faith",31
"47740","Hillary Clinton","No Faith",44
"47741","Hillary Clinton","No Faith",61
"47742","Hillary Clinton","No Faith",54
"47743","Hillary Clinton","No Faith",70
"47744","Donald Trump","No Faith",76
"47745","Gary Johnson","No Faith",45
"47746","Hillary Clinton","No Faith",32
"47747","Hillary Clinton","No Faith",31
"47748","Hillary Clinton","No Faith",32
"47749",NA,"No Faith",41
"47750","Hillary Clinton","No Faith",64
"47751","Donald Trump","No Faith",46
"47752","Gary Johnson","No Faith",36
"47753","Hillary Clinton","No Faith",67
"47754","Hillary Clinton","No Faith",64
"47755","Donald Trump","No Faith",61
"47756","Hillary Clinton","No Faith",64
"47757","Hillary Clinton","No Faith",55
"47758","Hillary Clinton","No Faith",52
"47759","Donald Trump","No Faith",52
"47760","Donald Trump","No Faith",55
"47761","Hillary Clinton","No Faith",52
"47762","Hillary Clinton","No Faith",62
"47763","Hillary Clinton","No Faith",45
"47764","Hillary Clinton","No Faith",70
"47765","Hillary Clinton","No Faith",47
"47766",NA,"No Faith",53
"47767",NA,"No Faith",34
"47768","Gary Johnson","No Faith",66
"47769","Hillary Clinton","No Faith",81
"47770","Hillary Clinton","No Faith",26
"47771",NA,"No Faith",51
"47772","Donald Trump","No Faith",76
"47773","Hillary Clinton","No Faith",67
"47774","Donald Trump","No Faith",30
"47775","Hillary Clinton","No Faith",57
"47776","Donald Trump","No Faith",68
"47777","Hillary Clinton","No Faith",62
"47778",NA,"No Faith",57
"47779","Hillary Clinton","No Faith",60
"47780","Hillary Clinton","No Faith",65
"47781","Hillary Clinton","No Faith",21
"47782","Hillary Clinton","No Faith",61
"47783","Hillary Clinton","No Faith",67
"47784","Hillary Clinton","No Faith",68
"47785","Hillary Clinton","No Faith",56
"47786","Hillary Clinton","No Faith",59
"47787","Donald Trump","No Faith",51
"47788","Hillary Clinton","No Faith",64
"47789",NA,"No Faith",50
"47790",NA,"No Faith",46
"47791","Hillary Clinton","No Faith",63
"47792","Donald Trump","No Faith",78
"47793","Hillary Clinton","No Faith",80
"47794","Hillary Clinton","No Faith",46
"47795","Donald Trump","No Faith",59
"47796","Hillary Clinton","No Faith",56
"47797",NA,"No Faith",49
"47798",NA,"No Faith",41
"47799",NA,"No Faith",37
"47800","Hillary Clinton","No Faith",58
"47801",NA,"No Faith",32
"47802","Hillary Clinton","No Faith",57
"47803","Donald Trump","No Faith",60
"47804","Hillary Clinton","No Faith",26
"47805","Hillary Clinton","No Faith",30
"47806","Donald Trump","No Faith",67
"47807","Hillary Clinton","No Faith",56
"47808","Donald Trump","No Faith",63
"47809","Hillary Clinton","No Faith",49
"47810",NA,"No Faith",63
"47811","Donald Trump","No Faith",72
"47812","Hillary Clinton","No Faith",55
"47813","Donald Trump","No Faith",52
"47814","Hillary Clinton","No Faith",30
"47815","Hillary Clinton","No Faith",59
"47816","Hillary Clinton","No Faith",42
"47817","Hillary Clinton","No Faith",51
"47818",NA,"No Faith",60
"47819","Hillary Clinton","No Faith",49
"47820","Hillary Clinton","No Faith",48
"47821","Hillary Clinton","No Faith",58
"47822","Donald Trump","No Faith",58
"47823","Hillary Clinton","No Faith",60
"47824","Gary Johnson","No Faith",26
"47825","Hillary Clinton","No Faith",51
"47826","Hillary Clinton","No Faith",61
"47827","Hillary Clinton","No Faith",55
"47828","Donald Trump","No Faith",61
"47829","Hillary Clinton","No Faith",25
"47830","Hillary Clinton","No Faith",62
"47831","Donald Trump","No Faith",74
"47832","Donald Trump","No Faith",36
"47833","Hillary Clinton","No Faith",68
"47834","Jill Stein","No Faith",33
"47835","Hillary Clinton","No Faith",65
"47836","Hillary Clinton","No Faith",42
"47837","Donald Trump","No Faith",67
"47838",NA,"No Faith",24
"47839","Hillary Clinton","No Faith",52
"47840","Hillary Clinton","No Faith",75
"47841","Hillary Clinton","No Faith",62
"47842","Donald Trump","No Faith",62
"47843","Hillary Clinton","No Faith",39
"47844","Donald Trump","No Faith",68
"47845","Hillary Clinton","No Faith",63
"47846",NA,"No Faith",51
"47847",NA,"No Faith",45
"47848","Jill Stein","No Faith",37
"47849","Hillary Clinton","No Faith",36
"47850","Hillary Clinton","No Faith",39
"47851","Hillary Clinton","No Faith",60
"47852","Hillary Clinton","No Faith",62
"47853","Donald Trump","No Faith",50
"47854","Donald Trump","No Faith",59
"47855","Donald Trump","No Faith",68
"47856","Hillary Clinton","No Faith",75
"47857","Hillary Clinton","No Faith",68
"47858","Hillary Clinton","No Faith",70
"47859","Donald Trump","No Faith",44
"47860","Donald Trump","No Faith",57
"47861","Hillary Clinton","No Faith",62
"47862",NA,"No Faith",63
"47863","Hillary Clinton","No Faith",36
"47864","Gary Johnson","No Faith",37
"47865","Hillary Clinton","No Faith",64
"47866","Donald Trump","No Faith",42
"47867",NA,"No Faith",40
"47868","Hillary Clinton","No Faith",55
"47869","Hillary Clinton","No Faith",45
"47870",NA,"No Faith",64
"47871","Hillary Clinton","No Faith",62
"47872","Hillary Clinton","No Faith",26
"47873",NA,"No Faith",28
"47874","Donald Trump","No Faith",62
"47875","Hillary Clinton","No Faith",77
"47876",NA,"No Faith",57
"47877","Donald Trump","No Faith",58
"47878",NA,"No Faith",24
"47879","Hillary Clinton","No Faith",36
"47880","Hillary Clinton","No Faith",54
"47881","Hillary Clinton","No Faith",47
"47882","Hillary Clinton","No Faith",62
"47883","Donald Trump","No Faith",72
"47884","Hillary Clinton","No Faith",65
"47885",NA,"No Faith",27
"47886",NA,"No Faith",40
"47887",NA,"No Faith",39
"47888","Hillary Clinton","No Faith",78
"47889",NA,"No Faith",62
"47890","Hillary Clinton","No Faith",55
"47891","Hillary Clinton","No Faith",60
"47892","Donald Trump","No Faith",44
"47893","Gary Johnson","No Faith",40
"47894","Hillary Clinton","No Faith",32
"47895","Hillary Clinton","No Faith",39
"47896","Hillary Clinton","No Faith",42
"47897","Donald Trump","No Faith",55
"47898",NA,"No Faith",54
"47899","Hillary Clinton","No Faith",57
"47900","Hillary Clinton","No Faith",60
"47901",NA,"No Faith",52
"47902","Hillary Clinton","No Faith",69
"47903","Hillary Clinton","No Faith",68
"47904","Jill Stein","No Faith",53
"47905","Hillary Clinton","No Faith",62
"47906","Hillary Clinton","No Faith",51
"47907","Hillary Clinton","No Faith",29
"47908","Hillary Clinton","No Faith",36
"47909","Hillary Clinton","No Faith",31
"47910","Hillary Clinton","No Faith",56
"47911","Hillary Clinton","No Faith",55
"47912","Hillary Clinton","No Faith",46
"47913","Donald Trump","No Faith",59
"47914","Donald Trump","No Faith",61
"47915","Hillary Clinton","No Faith",60
"47916",NA,"No Faith",52
"47917","Donald Trump","No Faith",47
"47918","Hillary Clinton","No Faith",50
"47919","Donald Trump","No Faith",40
"47920",NA,"No Faith",43
"47921",NA,"No Faith",46
"47922",NA,"No Faith",29
"47923","Hillary Clinton","No Faith",77
"47924","Donald Trump","No Faith",33
"47925",NA,"No Faith",61
"47926",NA,"No Faith",46
"47927","Donald Trump","No Faith",57
"47928",NA,"No Faith",53
"47929","Hillary Clinton","No Faith",65
"47930","Donald Trump","No Faith",62
"47931",NA,"No Faith",36
"47932","Gary Johnson","No Faith",57
"47933","Hillary Clinton","No Faith",46
"47934","Hillary Clinton","No Faith",59
"47935","Hillary Clinton","No Faith",70
"47936",NA,"No Faith",54
"47937",NA,"No Faith",26
"47938","Hillary Clinton","No Faith",55
"47939","Hillary Clinton","No Faith",59
"47940","Hillary Clinton","No Faith",28
"47941","Hillary Clinton","No Faith",63
"47942","Hillary Clinton","No Faith",62
"47943","Donald Trump","No Faith",55
"47944",NA,"No Faith",29
"47945","Hillary Clinton","No Faith",50
"47946","Hillary Clinton","No Faith",47
"47947","Hillary Clinton","No Faith",71
"47948","Other","No Faith",31
"47949","Donald Trump","No Faith",60
"47950",NA,"No Faith",46
"47951","Hillary Clinton","No Faith",34
"47952","Gary Johnson","No Faith",34
"47953","Hillary Clinton","No Faith",33
"47954","Hillary Clinton","No Faith",42
"47955","Hillary Clinton","No Faith",32
"47956","Hillary Clinton","No Faith",36
"47957","Hillary Clinton","No Faith",40
"47958","Hillary Clinton","No Faith",51
"47959","Hillary Clinton","No Faith",21
"47960","Hillary Clinton","No Faith",44
"47961","Hillary Clinton","No Faith",73
"47962","Hillary Clinton","No Faith",61
"47963","Hillary Clinton","No Faith",60
"47964",NA,"No Faith",54
"47965",NA,"No Faith",55
"47966","Hillary Clinton","No Faith",65
"47967","Hillary Clinton","No Faith",71
"47968","Hillary Clinton","No Faith",69
"47969","Donald Trump","No Faith",67
"47970","Donald Trump","No Faith",72
"47971","Jill Stein","No Faith",58
"47972","Hillary Clinton","No Faith",58
"47973","Hillary Clinton","No Faith",26
"47974","Hillary Clinton","No Faith",32
"47975","Jill Stein","No Faith",43
"47976",NA,"No Faith",38
"47977","Other","No Faith",52
"47978","Donald Trump","No Faith",60
"47979","Donald Trump","No Faith",62
"47980","Hillary Clinton","No Faith",49
"47981","Hillary Clinton","No Faith",55
"47982","Hillary Clinton","No Faith",52
"47983","Hillary Clinton","No Faith",51
"47984","Donald Trump","No Faith",62
"47985","Hillary Clinton","No Faith",49
"47986","Donald Trump","No Faith",62
"47987","Gary Johnson","No Faith",48
"47988",NA,"No Faith",47
"47989",NA,"No Faith",27
"47990",NA,"No Faith",43
"47991","Hillary Clinton","No Faith",29
"47992","Hillary Clinton","No Faith",35
"47993","Hillary Clinton","No Faith",25
"47994","Donald Trump","No Faith",38
"47995","Gary Johnson","No Faith",43
"47996","Hillary Clinton","No Faith",44
"47997","Donald Trump","No Faith",66
"47998","Hillary Clinton","No Faith",53
"47999","Hillary Clinton","No Faith",62
"48000","Hillary Clinton","No Faith",38
"48001","Hillary Clinton","No Faith",21
"48002",NA,"No Faith",23
"48003","Hillary Clinton","No Faith",76
"48004","Donald Trump","No Faith",60
"48005","Hillary Clinton","No Faith",28
"48006","Donald Trump","No Faith",62
"48007",NA,"No Faith",52
"48008","Hillary Clinton","No Faith",62
"48009","Hillary Clinton","No Faith",35
"48010","Hillary Clinton","No Faith",59
"48011","Hillary Clinton","No Faith",56
"48012",NA,"No Faith",21
"48013","Donald Trump","No Faith",61
"48014","Donald Trump","No Faith",22
"48015",NA,"No Faith",28
"48016","Hillary Clinton","No Faith",20
"48017","Hillary Clinton","No Faith",62
"48018","Hillary Clinton","No Faith",37
"48019",NA,"No Faith",40
"48020","Donald Trump","No Faith",36
"48021","Hillary Clinton","No Faith",28
"48022","Hillary Clinton","No Faith",27
"48023",NA,"No Faith",41
"48024","Donald Trump","No Faith",47
"48025",NA,"No Faith",24
"48026",NA,"No Faith",40
"48027","Donald Trump","No Faith",83
"48028",NA,"No Faith",66
"48029","Hillary Clinton","No Faith",48
"48030","Hillary Clinton","No Faith",63
"48031","Donald Trump","No Faith",56
"48032","Hillary Clinton","No Faith",57
"48033",NA,"No Faith",54
"48034","Gary Johnson","No Faith",58
"48035","Donald Trump","No Faith",62
"48036","Donald Trump","No Faith",51
"48037","Donald Trump","No Faith",57
"48038","Hillary Clinton","No Faith",50
"48039","Hillary Clinton","No Faith",57
"48040","Hillary Clinton","No Faith",35
"48041","Gary Johnson","No Faith",51
"48042","Hillary Clinton","No Faith",50
"48043","Hillary Clinton","No Faith",58
"48044","Hillary Clinton","No Faith",53
"48045",NA,"No Faith",51
"48046","Hillary Clinton","No Faith",49
"48047","Donald Trump","No Faith",53
"48048",NA,"No Faith",20
"48049","Hillary Clinton","No Faith",64
"48050","Hillary Clinton","No Faith",73
"48051",NA,"No Faith",55
"48052","Hillary Clinton","No Faith",40
"48053","Hillary Clinton","No Faith",32
"48054","Jill Stein","No Faith",25
"48055",NA,"No Faith",34
"48056","Jill Stein","No Faith",33
"48057",NA,"No Faith",34
"48058","Hillary Clinton","No Faith",45
"48059","Donald Trump","No Faith",58
"48060","Gary Johnson","No Faith",63
"48061","Hillary Clinton","No Faith",59
"48062","Donald Trump","No Faith",32
"48063","Hillary Clinton","No Faith",51
"48064","Hillary Clinton","No Faith",46
"48065","Hillary Clinton","No Faith",62
"48066","Hillary Clinton","No Faith",68
"48067","Hillary Clinton","No Faith",65
"48068","Hillary Clinton","No Faith",74
"48069","Hillary Clinton","No Faith",60
"48070","Hillary Clinton","No Faith",34
"48071","Hillary Clinton","No Faith",25
"48072","Gary Johnson","No Faith",42
"48073","Hillary Clinton","No Faith",63
"48074",NA,"No Faith",25
"48075",NA,"No Faith",55
"48076","Hillary Clinton","No Faith",61
"48077",NA,"No Faith",35
"48078","Hillary Clinton","No Faith",54
"48079","Hillary Clinton","No Faith",45
"48080",NA,"No Faith",46
"48081","Hillary Clinton","No Faith",28
"48082",NA,"No Faith",32
"48083",NA,"No Faith",34
"48084",NA,"No Faith",26
"48085","Donald Trump","No Faith",60
"48086",NA,"No Faith",24
"48087","Other","No Faith",26
"48088","Hillary Clinton","No Faith",50
"48089","Hillary Clinton","No Faith",62
"48090","Hillary Clinton","No Faith",64
"48091",NA,"No Faith",34
"48092","Donald Trump","No Faith",78
"48093",NA,"No Faith",45
"48094","Hillary Clinton","No Faith",54
"48095","Hillary Clinton","No Faith",51
"48096","Hillary Clinton","No Faith",60
"48097","Hillary Clinton","No Faith",56
"48098","Donald Trump","No Faith",73
"48099","Hillary Clinton","No Faith",58
"48100","Donald Trump","No Faith",45
"48101","Hillary Clinton","No Faith",45
"48102","Hillary Clinton","No Faith",38
"48103","Jill Stein","No Faith",31
"48104","Hillary Clinton","No Faith",44
"48105","Hillary Clinton","No Faith",34
"48106","Hillary Clinton","No Faith",38
"48107","Hillary Clinton","No Faith",56
"48108","Hillary Clinton","No Faith",36
"48109","Hillary Clinton","No Faith",58
"48110","Hillary Clinton","No Faith",80
"48111","Hillary Clinton","No Faith",53
"48112","Donald Trump","No Faith",61
"48113","Donald Trump","No Faith",55
"48114","Donald Trump","No Faith",53
"48115","Hillary Clinton","No Faith",29
"48116","Donald Trump","No Faith",48
"48117","Donald Trump","No Faith",51
"48118","Hillary Clinton","No Faith",55
"48119","Donald Trump","No Faith",61
"48120","Hillary Clinton","No Faith",50
"48121","Jill Stein","No Faith",60
"48122","Hillary Clinton","No Faith",26
"48123","Hillary Clinton","No Faith",34
"48124","Jill Stein","No Faith",53
"48125","Hillary Clinton","No Faith",42
"48126",NA,"No Faith",23
"48127","Hillary Clinton","No Faith",54
"48128","Hillary Clinton","No Faith",63
"48129","Donald Trump","No Faith",32
"48130","Hillary Clinton","No Faith",41
"48131","Hillary Clinton","No Faith",35
"48132",NA,"No Faith",39
"48133","Donald Trump","No Faith",33
"48134","Hillary Clinton","No Faith",33
"48135","Hillary Clinton","No Faith",34
"48136","Hillary Clinton","No Faith",28
"48137",NA,"No Faith",27
"48138","Donald Trump","No Faith",51
"48139","Donald Trump","No Faith",55
"48140","Hillary Clinton","No Faith",45
"48141","Donald Trump","No Faith",58
"48142","Hillary Clinton","No Faith",60
"48143","Hillary Clinton","No Faith",56
"48144","Hillary Clinton","No Faith",63
"48145","Donald Trump","No Faith",25
"48146",NA,"No Faith",23
"48147",NA,"No Faith",36
"48148","Hillary Clinton","No Faith",83
"48149","Hillary Clinton","No Faith",27
"48150","Donald Trump","No Faith",67
"48151","Hillary Clinton","No Faith",78
"48152",NA,"No Faith",54
"48153","Donald Trump","No Faith",49
"48154","Hillary Clinton","No Faith",46
"48155","Hillary Clinton","No Faith",56
"48156","Donald Trump","No Faith",63
"48157","Jill Stein","No Faith",31
"48158","Gary Johnson","No Faith",50
"48159",NA,"No Faith",25
"48160",NA,"No Faith",27
"48161","Hillary Clinton","No Faith",29
"48162","Hillary Clinton","No Faith",50
"48163",NA,"No Faith",30
"48164","Donald Trump","No Faith",26
