"","religpew","pew_bornagain","pid7","race"
"31862",10,2,1,1
"31863",10,2,3,1
"31864",2,2,2,3
"31865",11,1,6,1
"31866",1,2,1,2
"31867",9,2,2,1
"31868",1,2,1,2
"31869",11,2,4,1
"31870",2,2,8,3
"31871",2,2,1,1
"31872",2,2,3,1
"31873",1,1,6,1
"31874",1,2,3,1
"31875",10,2,3,1
"31876",1,1,7,1
"31877",11,1,1,2
"31878",2,2,1,1
"31879",1,1,7,1
"31880",1,1,6,1
"31881",10,2,2,1
"31882",1,1,5,2
"31883",1,2,2,2
"31884",11,2,8,1
"31885",11,2,1,2
"31886",11,2,5,1
"31887",2,1,7,1
"31888",2,1,1,3
"31889",1,2,6,1
"31890",11,1,2,2
"31891",11,1,1,2
"31892",3,2,6,1
"31893",11,2,4,5
"31894",5,2,1,1
"31895",11,2,3,1
"31896",1,2,5,1
"31897",4,1,7,1
"31898",1,2,1,1
"31899",7,2,4,4
"31900",10,2,2,1
"31901",11,2,1,1
"31902",1,1,7,1
"31903",1,2,6,1
"31904",10,2,2,1
"31905",2,2,1,3
"31906",2,2,4,1
"31907",1,1,6,1
"31908",10,2,2,1
"31909",11,2,1,3
"31910",2,2,4,1
"31911",5,2,4,1
"31912",1,1,1,2
"31913",2,2,4,1
"31914",1,2,1,2
"31915",5,2,1,1
"31916",11,2,1,1
"31917",1,2,1,1
"31918",1,1,3,1
"31919",11,2,2,1
"31920",2,2,7,1
"31921",2,1,7,1
"31922",1,2,6,1
"31923",11,2,3,1
"31924",2,1,5,1
"31925",1,2,4,1
"31926",11,1,1,2
"31927",1,2,3,1
"31928",2,2,5,1
"31929",2,2,1,1
"31930",2,2,6,1
"31931",1,2,7,1
"31932",1,2,7,1
"31933",2,2,2,1
"31934",10,2,1,1
"31935",10,2,4,1
"31936",2,1,7,1
"31937",2,2,1,1
"31938",1,1,2,2
"31939",2,2,2,1
"31940",11,1,8,1
"31941",10,2,3,1
"31942",1,1,6,1
"31943",1,1,6,1
"31944",1,1,6,1
"31945",12,2,1,1
"31946",9,2,4,1
"31947",11,2,1,1
"31948",11,2,7,1
"31949",2,2,1,1
"31950",2,1,5,1
"31951",1,1,1,2
"31952",1,1,6,1
"31953",1,1,1,2
"31954",1,1,2,2
"31955",1,2,3,1
"31956",12,2,1,1
"31957",2,2,6,3
"31958",11,2,5,1
"31959",1,2,4,1
"31960",11,2,4,1
"31961",1,2,8,1
"31962",5,2,1,1
"31963",1,1,2,1
"31964",2,2,3,3
"31965",1,1,1,1
"31966",2,2,1,1
"31967",10,2,7,1
"31968",9,2,6,3
"31969",2,1,7,1
"31970",11,2,2,1
"31971",11,2,1,2
"31972",2,2,2,1
"31973",1,1,6,1
"31974",2,1,3,1
"31975",1,1,1,2
"31976",12,2,8,4
"31977",12,1,1,2
"31978",2,2,1,1
"31979",1,1,4,6
"31980",2,1,1,1
"31981",2,2,1,1
"31982",8,2,5,2
"31983",2,2,6,1
"31984",3,2,4,1
"31985",11,2,3,2
"31986",1,1,4,2
"31987",2,1,2,4
"31988",2,2,2,1
"31989",1,1,1,2
"31990",1,1,4,1
"31991",10,2,1,1
"31992",11,2,1,2
"31993",11,2,2,1
"31994",9,2,1,1
"31995",11,2,7,1
"31996",2,1,1,1
"31997",11,2,2,2
"31998",5,2,2,1
"31999",2,1,1,1
"32000",2,1,1,1
"32001",1,2,2,1
"32002",9,2,4,1
"32003",10,2,2,1
"32004",1,1,7,1
"32005",9,2,1,1
"32006",1,1,1,1
"32007",1,1,3,2
"32008",9,2,4,3
"32009",1,1,4,1
"32010",11,2,1,4
"32011",1,1,1,1
"32012",11,2,3,4
"32013",2,2,2,1
"32014",11,2,2,1
"32015",1,1,2,6
"32016",2,2,4,1
"32017",1,2,6,1
"32018",2,2,7,1
"32019",1,2,1,1
"32020",11,2,4,4
"32021",1,1,1,5
"32022",2,2,1,3
"32023",1,1,4,1
"32024",12,2,3,1
"32025",2,1,2,1
"32026",11,2,1,1
"32027",1,1,1,1
"32028",7,2,4,4
"32029",2,2,8,1
"32030",11,1,2,2
"32031",1,1,5,1
"32032",2,2,1,3
"32033",10,2,7,1
"32034",11,2,1,2
"32035",1,1,6,4
"32036",4,1,1,1
"32037",1,1,6,1
"32038",1,1,8,3
"32039",10,2,3,8
"32040",1,2,1,1
"32041",2,2,7,1
"32042",1,1,1,2
"32043",1,2,7,1
"32044",11,2,1,1
"32045",2,1,1,1
"32046",2,2,7,3
"32047",2,1,7,1
"32048",1,2,1,2
"32049",11,2,4,6
"32050",1,1,7,1
"32051",1,1,7,6
"32052",2,2,6,1
"32053",5,2,1,8
"32054",1,1,6,1
"32055",11,2,6,1
"32056",9,2,3,1
"32057",10,2,1,1
"32058",2,1,1,1
"32059",12,1,6,6
"32060",9,2,4,1
"32061",98,1,2,3
"32062",1,1,6,1
"32063",5,2,3,1
"32064",11,1,4,1
"32065",5,2,1,1
"32066",1,2,7,1
"32067",2,2,6,1
"32068",1,2,1,2
"32069",7,2,1,4
"32070",1,1,5,1
"32071",11,2,2,2
"32072",1,1,2,2
"32073",1,1,6,1
"32074",1,2,1,2
"32075",11,2,1,1
"32076",2,1,2,2
"32077",2,2,7,1
"32078",10,2,2,1
"32079",1,2,1,1
"32080",1,1,1,2
"32081",2,2,2,1
"32082",2,2,2,2
"32083",1,1,6,1
"32084",10,2,3,1
"32085",1,1,7,1
"32086",11,2,6,4
"32087",1,1,7,1
"32088",1,2,4,1
"32089",2,2,6,1
"32090",2,2,4,1
"32091",1,2,7,1
"32092",10,2,3,2
"32093",2,2,7,1
"32094",7,2,1,1
"32095",1,1,6,4
"32096",2,2,7,1
"32097",2,2,5,1
"32098",1,2,4,1
"32099",11,2,4,1
"32100",2,1,6,1
"32101",1,2,3,1
"32102",1,1,6,1
"32103",6,1,1,1
"32104",1,1,5,5
"32105",3,2,2,3
"32106",2,2,2,1
"32107",10,2,1,4
"32108",1,1,7,1
"32109",1,1,6,1
"32110",1,2,3,1
"32111",2,2,4,1
"32112",1,2,2,6
"32113",1,2,1,2
"32114",2,2,3,2
"32115",1,1,3,2
"32116",11,2,1,1
"32117",9,2,2,1
"32118",2,2,6,1
"32119",11,2,2,1
"32120",2,2,1,1
"32121",9,2,1,1
"32122",2,2,2,1
"32123",1,2,2,1
"32124",1,1,6,7
"32125",7,2,1,1
"32126",9,2,4,1
"32127",2,2,1,1
"32128",1,2,2,1
"32129",9,2,3,1
"32130",10,2,1,1
"32131",11,2,4,3
"32132",9,2,4,1
"32133",5,2,1,1
"32134",2,1,7,1
"32135",1,2,4,1
"32136",12,2,4,6
"32137",11,2,7,1
"32138",1,1,7,1
"32139",11,1,1,2
"32140",2,2,8,1
"32141",10,2,7,1
"32142",2,1,1,1
"32143",1,1,7,1
"32144",1,1,5,1
"32145",2,2,6,1
"32146",1,1,6,2
"32147",1,2,3,2
"32148",2,2,3,1
"32149",2,2,6,1
"32150",5,2,7,1
"32151",5,2,1,1
"32152",1,2,6,1
"32153",1,2,1,1
"32154",1,1,6,1
"32155",1,2,6,1
"32156",2,2,1,1
"32157",10,2,8,1
"32158",11,1,5,1
"32159",11,2,1,7
"32160",11,1,7,1
"32161",2,2,7,1
"32162",9,2,1,1
"32163",11,2,4,1
"32164",11,2,1,3
"32165",11,2,8,1
"32166",12,2,3,2
"32167",1,1,1,2
"32168",11,2,1,1
"32169",4,2,2,1
"32170",4,2,7,1
"32171",2,1,1,1
"32172",1,2,98,1
"32173",5,2,3,1
"32174",2,2,3,1
"32175",1,2,6,1
"32176",1,1,7,1
"32177",2,2,8,3
"32178",1,2,3,2
"32179",2,2,2,1
"32180",2,1,7,1
"32181",2,1,1,3
"32182",2,2,6,3
"32183",1,2,1,2
"32184",1,1,7,1
"32185",7,2,4,4
"32186",2,2,7,1
"32187",2,1,5,1
"32188",10,2,1,1
"32189",5,2,1,3
"32190",1,2,1,2
"32191",1,1,7,1
"32192",1,2,2,1
"32193",1,1,2,1
"32194",11,2,7,1
"32195",1,1,1,2
"32196",11,2,2,1
"32197",1,1,7,1
"32198",2,1,7,1
"32199",10,2,4,1
"32200",2,2,7,1
"32201",2,2,4,3
"32202",11,2,7,1
"32203",2,2,6,1
"32204",12,2,4,1
"32205",1,1,1,1
"32206",1,2,1,1
"32207",2,2,2,3
"32208",11,2,6,1
"32209",1,1,6,1
"32210",11,2,1,1
"32211",1,2,4,1
"32212",9,2,2,2
"32213",11,1,4,1
"32214",1,2,4,1
"32215",9,2,4,1
"32216",6,2,2,2
"32217",1,2,1,2
"32218",12,2,2,1
"32219",1,1,7,1
"32220",1,2,2,2
"32221",1,1,6,1
"32222",1,2,1,1
"32223",1,1,5,1
"32224",1,1,1,2
"32225",12,1,8,1
"32226",2,2,3,3
"32227",2,1,7,1
"32228",1,1,1,2
"32229",9,2,7,1
"32230",11,2,3,3
"32231",10,2,6,1
"32232",11,2,4,2
"32233",11,2,4,1
"32234",10,2,1,1
"32235",1,2,1,1
"32236",11,2,1,1
"32237",2,2,5,1
"32238",1,1,6,3
"32239",2,2,6,1
"32240",1,1,4,1
"32241",12,2,1,1
"32242",11,2,1,2
"32243",2,2,4,3
"32244",2,2,1,1
"32245",11,2,6,1
"32246",5,2,2,2
"32247",11,2,2,2
"32248",1,2,4,1
"32249",1,1,3,2
"32250",1,2,3,1
"32251",2,1,4,1
"32252",1,2,4,1
"32253",1,1,7,1
"32254",1,2,6,1
"32255",11,2,3,4
"32256",1,1,4,1
"32257",2,2,3,1
"32258",1,1,1,2
"32259",10,2,1,1
"32260",1,1,1,2
"32261",5,2,1,1
"32262",1,1,5,1
"32263",4,2,6,1
"32264",11,2,4,2
"32265",2,2,8,1
"32266",1,1,6,1
"32267",11,2,3,1
"32268",5,2,6,1
"32269",2,1,2,3
"32270",11,2,8,1
"32271",2,2,1,3
"32272",11,1,2,1
"32273",11,2,1,1
"32274",11,2,3,1
"32275",1,2,2,1
"32276",1,1,4,1
"32277",11,2,1,3
"32278",9,2,5,1
"32279",1,1,4,2
"32280",2,2,1,3
"32281",1,2,2,1
"32282",9,2,3,1
"32283",2,2,2,2
"32284",1,2,8,1
"32285",11,1,3,1
"32286",2,1,1,1
"32287",12,2,5,1
"32288",1,1,1,2
"32289",1,1,5,1
"32290",10,2,4,1
"32291",2,2,5,1
"32292",2,2,5,1
"32293",1,1,6,1
"32294",9,2,3,1
"32295",4,2,4,1
"32296",11,2,3,1
"32297",2,1,2,1
"32298",1,1,1,6
"32299",11,2,2,1
"32300",10,2,1,1
"32301",3,2,8,1
"32302",1,1,7,1
"32303",2,2,1,3
"32304",1,1,1,2
"32305",1,2,6,1
"32306",1,1,7,6
"32307",1,2,1,2
"32308",1,1,6,4
"32309",1,1,6,1
"32310",11,1,7,1
"32311",2,2,1,3
"32312",1,1,2,2
"32313",1,1,1,4
"32314",2,2,4,1
"32315",1,2,8,1
"32316",1,1,6,1
"32317",1,1,5,1
"32318",1,2,7,1
"32319",2,2,1,2
"32320",1,1,1,2
"32321",11,2,3,3
"32322",10,2,7,1
"32323",2,2,4,1
"32324",9,2,7,1
"32325",11,2,4,1
"32326",11,1,4,2
"32327",2,2,7,1
"32328",2,2,1,1
"32329",1,1,1,1
"32330",1,1,1,1
"32331",2,1,1,1
"32332",1,1,6,1
"32333",1,1,7,1
"32334",1,2,1,1
"32335",11,2,4,1
"32336",2,2,1,1
"32337",9,2,3,1
"32338",10,2,3,1
"32339",2,2,4,1
"32340",2,1,6,1
"32341",1,2,1,1
"32342",1,1,4,1
"32343",2,2,6,1
"32344",1,1,4,4
"32345",1,2,4,1
"32346",1,1,5,1
"32347",1,1,5,1
"32348",1,2,2,1
"32349",2,2,5,1
"32350",2,2,6,2
"32351",1,1,4,1
"32352",1,2,6,1
"32353",1,1,3,2
"32354",11,1,6,1
"32355",1,1,6,1
"32356",2,2,6,1
"32357",1,1,6,1
"32358",9,2,3,1
"32359",2,2,2,1
"32360",1,2,7,1
"32361",11,2,1,1
"32362",9,2,3,1
"32363",1,2,1,2
"32364",11,2,8,1
"32365",2,1,1,1
"32366",12,2,4,1
"32367",1,1,8,1
"32368",9,2,1,1
"32369",1,1,7,1
"32370",2,2,7,1
"32371",11,2,7,1
"32372",2,2,4,1
"32373",11,1,4,1
"32374",2,1,1,1
"32375",1,1,6,1
"32376",3,2,6,1
"32377",2,2,7,1
"32378",1,2,7,1
"32379",11,2,2,1
"32380",11,2,6,1
"32381",11,2,3,1
"32382",2,2,2,1
"32383",1,1,7,7
"32384",2,2,6,1
"32385",1,2,7,1
"32386",1,1,4,1
"32387",11,1,2,1
"32388",12,2,2,1
"32389",11,2,1,3
"32390",2,2,5,3
"32391",10,2,4,1
"32392",1,1,7,1
"32393",11,2,1,2
"32394",1,2,7,1
"32395",1,1,4,1
"32396",7,2,1,1
"32397",1,1,5,1
"32398",1,2,7,1
"32399",9,2,3,1
"32400",2,2,6,1
"32401",11,2,1,2
"32402",1,1,1,2
"32403",11,2,4,1
"32404",11,2,4,1
"32405",2,2,2,3
"32406",2,2,2,4
"32407",9,2,1,1
"32408",1,2,2,2
"32409",10,2,3,1
"32410",2,2,5,1
"32411",11,2,2,1
"32412",1,1,7,1
"32413",11,1,4,1
"32414",10,2,2,2
"32415",11,2,3,1
"32416",10,2,3,1
"32417",1,1,7,1
"32418",1,2,4,2
"32419",1,1,7,1
"32420",2,2,2,3
"32421",11,1,7,1
"32422",2,1,1,1
"32423",11,2,5,1
"32424",2,1,2,1
"32425",2,2,2,3
"32426",10,2,1,1
"32427",11,1,2,2
"32428",1,2,4,1
"32429",1,1,6,1
"32430",11,1,2,1
"32431",8,1,1,4
"32432",9,2,1,1
"32433",1,2,2,1
"32434",1,2,7,1
"32435",1,1,4,1
"32436",1,2,2,2
"32437",2,1,2,2
"32438",1,1,6,1
"32439",11,2,2,1
"32440",9,2,4,1
"32441",1,1,6,3
"32442",10,2,1,1
"32443",12,2,1,5
"32444",1,2,5,1
"32445",1,1,4,1
"32446",11,2,1,1
"32447",1,2,7,1
"32448",1,1,6,1
"32449",9,2,1,1
"32450",1,2,3,1
"32451",1,2,1,1
"32452",2,2,4,1
"32453",11,2,2,1
"32454",9,2,2,1
"32455",2,2,7,1
"32456",2,2,1,2
"32457",11,2,2,2
"32458",11,2,2,3
"32459",11,2,1,6
"32460",10,2,3,1
"32461",9,2,3,1
"32462",12,2,1,2
"32463",2,2,3,1
"32464",2,2,6,1
"32465",1,1,5,1
"32466",1,1,1,1
"32467",9,2,3,1
"32468",1,1,2,1
"32469",2,2,6,1
"32470",1,2,2,2
"32471",3,2,1,1
"32472",12,2,2,1
"32473",11,2,6,1
"32474",1,1,2,2
"32475",11,1,8,1
"32476",2,2,7,1
"32477",1,1,8,3
"32478",2,2,6,1
"32479",2,1,2,1
"32480",1,2,3,1
"32481",2,2,6,1
"32482",1,2,1,2
"32483",2,1,7,1
"32484",1,2,2,1
"32485",2,2,1,3
"32486",2,2,2,1
"32487",9,2,1,1
"32488",2,2,1,3
"32489",2,2,3,1
"32490",11,2,2,2
"32491",2,2,7,3
"32492",2,2,2,1
"32493",11,1,2,3
"32494",11,2,4,1
"32495",2,2,6,1
"32496",2,2,7,4
"32497",11,2,3,1
"32498",7,2,2,1
"32499",11,1,4,1
"32500",2,1,1,1
"32501",8,2,8,4
"32502",11,2,1,1
"32503",1,2,1,1
"32504",10,2,8,4
"32505",2,2,5,1
"32506",2,2,6,1
"32507",1,2,7,1
"32508",11,2,4,1
"32509",2,1,1,1
"32510",2,2,7,3
"32511",11,2,2,1
"32512",11,2,2,3
"32513",2,2,3,1
"32514",2,2,5,2
"32515",5,2,4,3
"32516",2,2,6,1
"32517",2,2,1,2
"32518",9,2,4,1
"32519",11,2,4,3
"32520",1,1,4,1
"32521",1,1,4,1
"32522",1,1,4,3
"32523",2,2,1,1
"32524",1,1,4,1
"32525",11,1,7,1
"32526",1,1,7,1
"32527",11,2,4,1
"32528",1,2,1,1
"32529",2,1,1,1
"32530",12,1,2,2
"32531",1,2,7,1
"32532",2,1,1,1
"32533",11,1,1,2
"32534",2,2,1,1
"32535",11,2,2,6
"32536",2,2,2,1
"32537",2,2,2,1
"32538",1,1,7,1
"32539",1,2,2,2
"32540",2,2,7,1
"32541",2,2,3,1
"32542",11,2,2,1
"32543",9,2,1,1
"32544",1,1,1,1
"32545",1,2,2,1
"32546",1,1,7,1
"32547",2,1,1,1
"32548",1,2,1,2
"32549",1,1,6,1
"32550",11,2,1,1
"32551",2,2,1,2
"32552",2,2,6,1
"32553",1,2,1,1
"32554",2,2,2,3
"32555",10,2,3,1
"32556",2,2,1,1
"32557",9,2,4,1
"32558",2,2,2,1
"32559",11,2,2,1
"32560",1,2,1,2
"32561",11,2,2,1
"32562",2,2,8,1
"32563",11,2,5,1
"32564",11,2,4,4
"32565",12,1,2,2
"32566",2,2,6,1
"32567",1,2,2,2
"32568",6,2,2,8
"32569",12,2,3,1
"32570",1,2,7,1
"32571",12,2,2,1
"32572",1,2,1,1
"32573",9,2,1,1
"32574",9,2,2,1
"32575",2,1,2,1
"32576",1,2,2,2
"32577",1,1,2,1
"32578",11,1,7,1
"32579",9,2,1,1
"32580",5,2,6,1
"32581",1,2,2,1
"32582",9,2,6,1
"32583",1,1,8,1
"32584",11,2,3,1
"32585",3,2,7,1
"32586",1,1,4,1
"32587",1,1,7,1
"32588",12,1,1,2
"32589",10,2,2,1
"32590",11,2,2,1
"32591",11,2,4,3
"32592",11,1,1,1
"32593",11,2,4,1
"32594",3,1,7,1
"32595",2,1,1,1
"32596",10,2,2,1
"32597",9,2,1,1
"32598",1,1,6,1
"32599",11,2,1,1
"32600",1,2,1,2
"32601",1,1,6,3
"32602",1,2,5,1
"32603",11,2,7,3
"32604",2,2,7,1
"32605",9,2,1,1
"32606",9,2,1,1
"32607",9,2,3,1
"32608",2,2,4,1
"32609",2,2,6,1
"32610",10,2,5,1
"32611",11,2,1,1
"32612",11,2,4,5
"32613",11,2,4,1
"32614",9,2,4,1
"32615",1,1,8,1
"32616",12,1,2,1
"32617",9,2,1,1
"32618",2,2,6,1
"32619",11,2,4,6
"32620",3,2,6,1
"32621",1,2,1,2
"32622",11,2,2,1
"32623",9,2,2,6
"32624",2,2,1,3
"32625",6,2,4,1
"32626",11,2,3,1
"32627",11,2,4,8
"32628",1,2,1,1
"32629",1,2,1,1
"32630",2,2,4,1
"32631",2,2,3,1
"32632",10,2,8,3
"32633",2,1,1,3
"32634",12,1,4,1
"32635",1,1,6,1
"32636",2,2,2,3
"32637",11,1,7,1
"32638",10,2,3,1
"32639",1,2,1,1
"32640",1,1,6,1
"32641",11,1,4,4
"32642",1,1,5,1
"32643",12,2,7,1
"32644",2,2,5,1
"32645",9,2,1,6
"32646",11,2,6,1
"32647",2,2,2,3
"32648",2,1,4,3
"32649",2,2,2,3
"32650",1,2,1,1
"32651",2,1,2,1
"32652",12,2,1,1
"32653",2,2,7,2
"32654",1,1,1,2
"32655",2,2,4,1
"32656",1,2,2,1
"32657",2,2,3,1
"32658",5,2,5,1
"32659",10,2,4,1
"32660",1,2,1,4
"32661",11,2,6,1
"32662",1,1,1,1
"32663",2,2,6,1
"32664",1,1,7,1
"32665",11,2,4,1
"32666",2,2,1,1
"32667",9,2,3,4
"32668",11,2,7,1
"32669",11,2,7,1
"32670",2,2,2,3
"32671",10,2,1,1
"32672",1,1,7,1
"32673",1,2,6,1
"32674",11,2,4,2
"32675",5,2,1,1
"32676",3,2,2,1
"32677",10,2,1,1
"32678",2,2,2,1
"32679",1,2,6,1
"32680",3,2,3,1
"32681",2,2,1,1
"32682",1,1,2,6
"32683",2,2,1,1
"32684",11,2,4,1
"32685",1,1,1,2
"32686",11,2,4,3
"32687",1,1,6,1
"32688",2,1,7,1
"32689",11,1,4,2
"32690",11,2,4,3
"32691",11,2,2,1
"32692",2,2,6,3
"32693",11,2,4,1
"32694",2,2,4,1
"32695",11,2,1,2
"32696",2,2,2,4
"32697",3,2,3,1
"32698",10,2,2,1
"32699",2,2,7,1
"32700",11,2,6,2
"32701",10,2,3,1
"32702",11,2,2,4
"32703",10,2,2,1
"32704",1,1,7,1
"32705",1,2,6,1
"32706",1,2,4,1
"32707",2,1,1,6
"32708",1,1,2,1
"32709",1,1,4,1
"32710",1,1,5,1
"32711",1,1,6,1
"32712",1,1,7,2
"32713",1,1,2,2
"32714",10,2,4,1
"32715",2,2,7,1
"32716",12,2,1,2
"32717",10,2,2,1
"32718",11,2,3,1
"32719",2,2,4,1
"32720",1,1,1,2
"32721",11,2,4,6
"32722",2,2,3,1
"32723",10,2,6,1
"32724",11,2,1,1
"32725",2,1,1,1
"32726",5,2,2,1
"32727",11,2,6,1
"32728",2,2,4,1
"32729",2,2,4,1
"32730",1,2,4,1
"32731",2,2,4,1
"32732",2,2,3,1
"32733",11,1,3,2
"32734",9,2,3,1
"32735",11,2,3,1
"32736",2,2,2,1
"32737",10,2,1,3
"32738",1,1,1,2
"32739",11,1,2,1
"32740",1,2,1,2
"32741",1,2,4,1
"32742",1,2,2,1
"32743",11,2,2,4
"32744",8,2,1,4
"32745",1,1,4,1
"32746",2,2,1,1
"32747",11,1,2,2
"32748",11,2,4,1
"32749",12,1,2,1
"32750",1,2,1,1
"32751",12,1,4,6
"32752",10,2,3,1
"32753",1,1,8,1
"32754",2,2,2,3
"32755",3,2,4,1
"32756",1,1,7,4
"32757",11,2,1,1
"32758",10,2,2,1
"32759",5,2,2,1
"32760",1,2,3,1
"32761",2,2,2,1
"32762",11,2,1,1
"32763",11,2,3,1
"32764",1,1,7,1
"32765",11,2,3,1
"32766",11,2,4,2
"32767",12,1,8,1
"32768",2,1,4,4
"32769",1,1,7,1
"32770",1,1,2,1
"32771",11,1,4,2
"32772",11,2,3,1
"32773",2,2,1,1
"32774",1,2,4,1
"32775",10,2,3,1
"32776",10,2,5,1
"32777",11,2,1,3
"32778",11,2,6,1
"32779",9,2,4,1
"32780",2,2,7,4
"32781",11,1,7,3
"32782",11,2,6,2
"32783",2,2,1,1
"32784",10,2,1,1
"32785",1,2,2,2
"32786",2,2,4,1
"32787",1,2,1,3
"32788",5,2,2,1
"32789",1,2,6,1
"32790",11,1,4,1
"32791",12,1,7,2
"32792",11,2,2,1
"32793",11,2,6,1
"32794",11,2,1,2
"32795",11,2,2,1
"32796",2,2,2,1
"32797",2,2,1,1
"32798",11,2,1,2
"32799",9,2,4,1
"32800",2,2,4,1
"32801",9,2,1,3
"32802",9,2,1,1
"32803",12,2,4,1
"32804",11,2,4,6
"32805",11,2,3,4
"32806",11,2,4,1
"32807",9,2,2,1
"32808",2,2,4,1
"32809",1,1,1,2
"32810",11,2,4,1
"32811",12,2,8,1
"32812",9,2,2,1
"32813",1,1,7,1
"32814",10,2,1,1
"32815",2,2,1,1
"32816",1,2,3,1
"32817",1,1,5,1
"32818",10,2,2,1
"32819",10,1,1,1
"32820",2,2,7,3
"32821",3,1,1,1
"32822",1,2,1,1
"32823",1,1,7,1
"32824",2,2,1,1
"32825",1,2,3,1
"32826",11,2,3,1
"32827",2,2,1,1
"32828",2,2,5,3
"32829",11,1,8,1
"32830",11,2,6,3
"32831",2,2,7,3
"32832",10,2,2,1
"32833",11,2,3,4
"32834",11,2,6,1
"32835",11,2,7,1
"32836",1,2,7,1
"32837",9,2,3,1
"32838",12,2,6,1
"32839",2,2,6,1
"32840",7,2,4,1
"32841",2,2,2,1
"32842",1,1,1,1
"32843",5,2,1,1
"32844",10,2,7,1
"32845",1,1,1,2
"32846",12,1,4,7
"32847",1,1,6,2
"32848",1,1,5,1
"32849",11,1,4,1
"32850",9,2,3,1
"32851",12,2,4,2
"32852",1,1,7,1
"32853",11,2,4,2
"32854",1,1,7,1
"32855",9,2,3,1
"32856",2,2,1,1
"32857",11,2,8,1
"32858",2,2,1,1
"32859",2,2,4,1
"32860",11,1,4,2
"32861",12,1,4,1
"32862",9,2,6,1
"32863",12,1,7,1
"32864",1,1,1,2
"32865",6,1,5,2
"32866",8,2,2,4
"32867",1,1,1,2
"32868",12,2,1,6
"32869",9,2,2,1
"32870",11,2,4,1
"32871",2,2,98,1
"32872",3,1,7,1
"32873",2,2,1,2
"32874",10,2,4,1
"32875",2,1,1,1
"32876",1,1,7,1
"32877",2,2,4,3
"32878",9,2,3,1
"32879",1,2,1,1
"32880",1,1,1,2
"32881",1,2,2,3
"32882",98,1,1,2
"32883",2,2,3,1
"32884",11,2,1,1
"32885",2,1,4,1
"32886",10,2,2,1
"32887",9,2,4,1
"32888",2,2,2,1
"32889",1,1,4,1
"32890",11,1,5,2
"32891",11,2,4,1
"32892",2,2,1,1
"32893",1,1,1,2
"32894",11,2,3,1
"32895",2,2,2,1
"32896",1,1,4,1
"32897",11,2,7,1
"32898",1,1,1,2
"32899",11,1,1,2
"32900",2,2,2,1
"32901",12,2,4,1
"32902",2,1,4,2
"32903",11,1,7,1
"32904",1,2,7,1
"32905",9,2,4,1
"32906",1,1,1,2
"32907",2,2,7,1
"32908",1,2,4,1
"32909",3,1,2,1
"32910",2,2,5,1
"32911",4,1,5,1
"32912",9,2,1,1
"32913",2,1,1,1
"32914",1,1,3,2
"32915",1,2,6,1
"32916",1,1,8,1
"32917",10,2,4,3
"32918",1,2,2,1
"32919",2,2,4,1
"32920",1,1,5,2
"32921",1,1,1,2
"32922",2,2,7,1
"32923",1,1,1,2
"32924",11,2,1,1
"32925",1,2,5,1
"32926",1,1,5,1
"32927",12,2,1,2
"32928",11,2,2,2
"32929",1,1,6,4
"32930",2,1,1,2
"32931",11,2,5,1
"32932",11,2,1,1
"32933",3,2,5,1
"32934",11,2,4,1
"32935",1,2,1,1
"32936",11,2,2,1
"32937",5,2,6,1
"32938",9,2,2,1
"32939",2,2,7,1
"32940",11,2,2,2
"32941",10,2,6,1
"32942",11,2,2,1
"32943",11,2,1,1
"32944",1,1,2,1
"32945",2,2,5,1
"32946",2,2,1,2
"32947",1,2,1,2
"32948",2,1,1,1
"32949",1,1,2,2
"32950",9,2,4,1
"32951",2,1,1,1
"32952",1,1,4,1
"32953",12,2,6,2
"32954",11,2,2,1
"32955",12,1,7,1
"32956",10,2,4,1
"32957",2,2,1,1
"32958",1,2,1,1
"32959",12,2,8,1
"32960",11,1,4,2
"32961",10,2,3,1
"32962",1,2,4,1
"32963",3,2,6,1
"32964",1,2,6,1
"32965",1,1,6,1
"32966",11,2,3,1
"32967",11,2,3,6
"32968",1,2,2,2
"32969",11,2,2,1
"32970",2,1,7,1
"32971",11,2,2,4
"32972",1,2,2,1
"32973",12,1,5,1
"32974",1,1,4,1
"32975",2,1,7,1
"32976",11,2,4,1
"32977",1,2,2,1
"32978",5,2,1,1
"32979",1,1,6,1
"32980",1,1,6,1
"32981",2,2,8,1
"32982",2,1,1,1
"32983",2,2,1,3
"32984",1,2,3,1
"32985",2,1,1,3
"32986",11,2,6,1
"32987",1,2,1,1
"32988",11,2,8,1
"32989",11,2,6,1
"32990",11,2,1,2
"32991",11,2,8,1
"32992",1,1,5,1
"32993",2,2,1,1
"32994",8,2,4,4
"32995",1,1,1,2
"32996",11,2,6,1
"32997",98,2,2,4
"32998",10,2,2,1
"32999",10,2,2,1
"33000",2,2,3,1
"33001",9,2,1,1
"33002",9,2,2,1
"33003",2,2,7,1
"33004",1,2,2,1
"33005",9,2,4,1
"33006",1,1,6,1
"33007",11,2,2,1
"33008",1,1,7,1
"33009",2,2,6,1
"33010",1,1,1,1
"33011",11,2,4,1
"33012",2,2,2,1
"33013",1,1,3,6
"33014",12,1,7,1
"33015",11,2,2,1
"33016",1,1,7,1
"33017",1,1,1,2
"33018",1,2,6,1
"33019",11,2,4,3
"33020",2,2,5,1
"33021",11,2,7,1
"33022",1,1,2,2
"33023",1,2,6,1
"33024",3,2,6,1
"33025",1,1,7,1
