"","religpew","pew_bornagain","pid7","race","inputstate","ideo5"
"38391",3,2,5,3,49,5
"38392",12,2,1,1,29,1
"38393",11,2,4,1,9,3
"38394",12,2,2,1,6,3
"38395",5,2,1,1,36,2
"38396",2,1,7,1,47,5
"38397",1,2,1,1,34,2
"38398",5,2,4,1,6,5
"38399",11,2,5,3,6,4
"38400",1,2,2,2,39,2
"38401",1,1,5,1,51,3
"38402",2,2,6,1,51,3
"38403",11,1,1,2,6,3
"38404",1,1,2,2,28,3
"38405",1,2,2,2,6,2
"38406",8,2,2,4,48,3
"38407",2,2,4,1,34,3
"38408",1,1,5,1,48,4
"38409",1,1,7,1,13,4
"38410",12,2,7,3,6,4
"38411",11,2,1,4,6,2
"38412",2,2,5,1,25,5
"38413",2,2,2,2,39,2
"38414",1,2,7,1,41,4
"38415",1,1,1,2,17,4
"38416",2,1,6,3,36,6
"38417",1,1,5,1,22,3
"38418",1,1,1,2,37,1
"38419",12,2,3,1,6,2
"38420",1,2,2,1,12,2
"38421",9,2,1,3,4,1
"38422",1,2,6,1,24,4
"38423",11,2,3,1,48,2
"38424",10,2,4,1,9,2
"38425",2,2,2,3,6,4
"38426",1,1,6,1,48,4
"38427",1,1,5,1,48,4
"38428",12,1,4,1,12,3
"38429",1,2,6,2,39,4
"38430",1,2,1,2,51,3
"38431",11,1,5,1,48,4
"38432",12,1,8,1,47,6
"38433",11,2,4,1,25,3
"38434",12,2,8,1,29,6
"38435",11,2,2,4,13,6
"38436",11,1,5,1,26,3
"38437",10,2,2,3,48,2
"38438",1,2,1,1,42,3
"38439",2,2,1,1,36,1
"38440",1,1,5,1,42,4
"38441",12,2,3,5,33,3
"38442",7,2,5,4,22,6
"38443",1,2,4,1,48,3
"38444",12,2,3,1,55,3
"38445",12,2,3,1,44,2
"38446",11,2,4,2,28,3
"38447",10,2,3,1,17,3
"38448",1,1,7,1,18,3
"38449",2,2,4,1,12,3
"38450",2,2,7,5,12,5
"38451",2,2,6,1,53,4
"38452",2,2,4,1,48,4
"38453",10,2,4,1,17,3
"38454",11,2,2,1,12,2
"38455",10,2,3,1,2,2
"38456",11,1,4,1,55,4
"38457",1,1,2,2,34,5
"38458",3,2,7,1,49,5
"38459",11,1,6,1,8,3
"38460",5,2,4,1,8,1
"38461",1,1,1,2,48,6
"38462",9,2,2,1,42,3
"38463",11,2,6,1,10,4
"38464",1,2,2,1,6,2
"38465",11,2,3,3,6,1
"38466",1,2,7,1,21,4
"38467",2,1,7,1,37,5
"38468",1,2,2,1,41,3
"38469",9,2,3,1,53,1
"38470",12,1,1,2,51,2
"38471",1,1,4,1,13,4
"38472",2,2,5,1,20,3
"38473",11,1,4,3,9,6
"38474",10,2,2,1,6,1
"38475",1,1,1,1,12,3
"38476",1,1,4,4,1,3
"38477",2,2,1,3,35,4
"38478",1,1,7,1,12,4
"38479",2,2,7,1,39,5
"38480",1,1,6,1,21,4
"38481",10,2,3,1,41,1
"38482",12,2,7,1,42,6
"38483",11,2,4,2,12,3
"38484",1,2,1,2,55,5
"38485",7,2,4,4,5,3
"38486",11,2,6,1,18,2
"38487",11,2,5,1,26,4
"38488",9,2,1,1,13,2
"38489",1,1,6,1,13,4
"38490",1,1,7,1,47,5
"38491",2,2,7,1,39,5
"38492",1,1,5,1,54,5
"38493",11,1,4,2,6,3
"38494",1,1,7,1,26,4
"38495",1,1,7,1,38,4
"38496",11,2,6,1,12,3
"38497",1,2,3,1,17,3
"38498",2,1,1,1,34,3
"38499",11,2,4,1,53,6
"38500",9,2,6,1,6,4
"38501",4,2,1,4,41,3
"38502",1,1,5,1,5,4
"38503",6,2,4,1,22,3
"38504",2,2,3,1,12,3
"38505",12,2,3,1,17,2
"38506",1,1,1,4,34,3
"38507",2,2,6,1,20,4
"38508",2,2,4,1,25,3
"38509",1,1,4,1,5,3
"38510",7,2,1,1,41,3
"38511",12,1,2,1,17,4
"38512",10,2,4,4,51,3
"38513",5,2,6,1,6,4
"38514",10,2,3,6,29,3
"38515",2,2,4,1,27,6
"38516",10,2,4,6,51,2
"38517",10,2,6,1,4,4
"38518",10,2,6,1,34,3
"38519",10,2,4,1,5,4
"38520",1,1,7,1,37,4
"38521",1,2,7,1,42,5
"38522",2,2,2,6,34,3
"38523",1,1,8,1,47,6
"38524",1,2,1,1,27,3
"38525",1,2,1,1,39,3
"38526",1,2,3,6,51,3
"38527",1,1,5,1,48,3
"38528",2,2,7,1,34,4
"38529",2,2,6,1,12,4
"38530",1,1,1,2,9,4
"38531",9,2,4,1,12,2
"38532",9,2,3,1,36,2
"38533",9,2,1,8,36,1
"38534",1,1,5,1,12,3
"38535",2,2,1,1,36,2
"38536",1,1,1,1,53,2
"38537",11,2,6,1,53,3
"38538",2,2,4,1,42,6
"38539",7,2,2,4,6,2
"38540",2,2,2,1,6,3
"38541",2,2,7,1,22,2
"38542",11,2,7,1,54,6
"38543",1,1,7,1,48,5
"38544",12,2,1,1,41,1
"38545",2,2,4,1,17,6
"38546",2,2,6,3,6,3
"38547",1,2,3,1,8,2
"38548",2,2,3,1,36,2
"38549",7,2,2,4,48,4
"38550",1,1,7,1,42,5
"38551",2,2,6,3,36,4
"38552",11,2,4,1,41,3
"38553",1,2,6,1,29,3
"38554",1,2,6,1,37,4
"38555",11,2,3,1,6,2
"38556",11,1,6,1,53,4
"38557",1,2,1,2,42,3
"38558",10,2,6,1,49,4
"38559",11,1,4,1,42,4
"38560",11,2,2,1,23,6
"38561",2,2,1,1,37,4
"38562",2,2,7,1,45,5
"38563",1,2,7,1,26,4
"38564",11,2,1,1,53,3
"38565",11,2,4,1,48,3
"38566",1,1,3,1,55,3
"38567",2,2,4,1,42,3
"38568",11,1,1,2,40,3
"38569",1,2,6,1,48,4
"38570",1,1,7,1,5,5
"38571",11,2,5,1,8,3
"38572",10,2,5,1,36,3
"38573",9,2,1,1,53,1
"38574",2,2,4,1,25,5
"38575",11,2,4,1,29,3
"38576",2,2,1,3,48,1
"38577",12,2,3,1,36,1
"38578",1,2,1,1,19,1
"38579",1,1,6,1,12,3
"38580",2,1,4,1,47,3
"38581",1,1,7,1,13,3
"38582",1,2,6,1,6,3
"38583",2,2,2,3,37,3
"38584",1,2,6,1,29,5
"38585",1,1,5,1,13,5
"38586",5,2,1,1,29,2
"38587",1,2,2,1,27,2
"38588",1,1,4,1,37,3
"38589",2,2,4,1,48,4
"38590",9,2,3,1,25,6
"38591",2,2,4,1,36,2
"38592",10,2,3,1,17,2
"38593",11,2,3,1,12,1
"38594",11,2,1,1,6,2
"38595",2,2,2,2,25,2
"38596",1,1,5,5,31,4
"38597",1,2,7,1,51,4
"38598",2,2,2,1,36,3
"38599",2,2,3,1,34,2
"38600",10,2,1,1,36,1
"38601",11,2,7,1,26,3
"38602",9,2,1,1,36,1
"38603",9,2,3,1,12,2
"38604",2,2,1,1,12,2
"38605",1,2,1,1,26,2
"38606",5,2,1,1,32,2
"38607",2,2,5,1,29,4
"38608",11,2,2,2,29,6
"38609",12,2,6,1,30,4
"38610",6,2,1,1,26,2
"38611",4,2,1,1,12,2
"38612",1,1,6,1,12,4
"38613",2,2,2,1,36,3
"38614",11,1,3,1,34,6
"38615",1,2,2,1,4,2
"38616",1,1,4,1,42,4
"38617",11,2,6,1,21,3
"38618",2,2,7,1,42,4
"38619",2,2,1,2,36,6
"38620",10,2,1,3,17,2
"38621",11,2,4,1,8,3
"38622",9,2,3,1,18,3
"38623",5,2,2,1,24,3
"38624",1,1,1,3,5,1
"38625",11,2,1,1,41,2
"38626",1,1,7,1,29,4
"38627",1,1,6,1,48,6
"38628",1,1,4,1,6,3
"38629",10,2,1,1,51,2
"38630",12,1,2,1,37,2
"38631",2,2,3,1,34,2
"38632",2,2,1,3,36,2
"38633",11,2,4,1,21,6
"38634",1,2,6,1,21,3
"38635",11,2,4,1,6,3
"38636",11,2,4,1,42,2
"38637",11,2,1,2,13,1
"38638",9,2,4,4,4,3
"38639",9,2,2,1,36,3
"38640",1,1,2,2,51,3
"38641",7,2,2,4,17,4
"38642",2,2,2,1,42,2
"38643",1,2,5,1,26,4
"38644",1,2,4,1,51,6
"38645",12,1,2,1,51,4
"38646",8,2,8,4,26,1
"38647",11,2,7,5,13,4
"38648",12,1,2,3,53,6
"38649",1,8,6,1,41,3
"38650",12,1,1,4,51,4
"38651",1,1,2,1,37,3
"38652",1,1,1,1,28,1
"38653",2,2,6,3,6,6
"38654",11,2,3,4,6,4
"38655",2,2,8,1,44,2
"38656",1,1,3,1,45,3
"38657",11,2,7,1,39,5
"38658",11,2,2,1,53,2
"38659",12,1,4,1,30,5
"38660",1,1,6,1,47,4
"38661",1,1,4,1,26,2
"38662",9,2,4,1,42,2
"38663",1,2,2,1,39,3
"38664",2,2,2,2,29,3
"38665",1,1,7,1,8,5
"38666",1,1,5,1,19,4
"38667",5,2,4,1,42,3
"38668",2,2,7,1,25,5
"38669",1,1,2,4,34,2
"38670",11,2,1,1,26,1
"38671",1,2,2,2,36,2
"38672",10,2,7,1,37,4
"38673",2,2,2,1,18,4
"38674",10,2,1,1,42,1
"38675",2,2,2,1,8,2
"38676",1,1,6,1,53,4
"38677",2,2,1,1,4,6
"38678",3,2,4,5,32,6
"38679",1,1,2,1,48,2
"38680",1,1,5,1,29,4
"38681",1,2,1,1,31,1
"38682",2,2,2,1,6,3
"38683",11,2,4,1,39,3
"38684",1,1,3,1,42,3
"38685",1,1,7,1,54,4
"38686",2,2,5,1,34,3
"38687",1,1,7,1,48,5
"38688",2,2,2,1,42,2
"38689",11,2,2,1,51,2
"38690",1,2,2,2,48,2
"38691",9,2,1,1,29,1
"38692",12,2,1,4,24,3
"38693",2,2,4,1,33,4
"38694",11,2,1,4,36,3
"38695",1,1,5,1,37,4
"38696",11,2,1,2,22,2
"38697",11,2,3,1,53,1
"38698",1,2,4,1,6,3
"38699",1,2,5,1,51,3
"38700",2,2,6,1,29,4
"38701",1,1,7,1,6,4
"38702",1,1,6,4,34,4
"38703",1,1,8,1,39,6
"38704",11,2,2,1,20,1
"38705",5,2,2,1,6,2
"38706",2,2,4,8,39,6
"38707",2,2,1,2,36,2
"38708",2,2,7,1,34,5
"38709",2,2,2,3,6,3
"38710",12,2,1,4,17,2
"38711",1,1,4,1,35,4
"38712",1,2,6,1,12,4
"38713",11,2,4,1,24,3
"38714",2,2,8,1,27,6
"38715",10,2,4,1,45,4
"38716",12,1,4,2,6,2
"38717",11,2,4,1,51,2
"38718",1,1,5,1,47,3
"38719",11,2,2,1,36,3
"38720",1,2,6,1,36,3
"38721",11,2,7,1,48,4
"38722",9,2,2,4,36,2
"38723",2,2,5,3,17,3
"38724",1,2,5,1,12,4
"38725",11,2,8,1,42,6
"38726",2,2,7,1,37,4
"38727",2,2,1,3,42,2
"38728",12,1,2,2,55,2
"38729",1,1,1,1,39,3
"38730",1,2,1,2,24,3
"38731",11,2,1,1,6,2
"38732",10,2,6,1,42,4
"38733",11,1,1,2,22,3
"38734",7,2,6,1,6,4
"38735",11,2,4,3,48,4
"38736",1,1,4,1,1,4
"38737",11,2,2,4,6,3
"38738",11,2,4,1,29,3
"38739",2,2,6,1,36,3
"38740",12,2,2,2,26,2
"38741",2,2,2,3,32,2
"38742",2,2,4,3,6,6
"38743",2,2,7,5,29,5
"38744",2,2,7,1,41,3
"38745",2,2,4,1,37,3
"38746",1,1,7,1,22,4
"38747",1,1,1,2,1,5
"38748",1,1,1,6,6,4
"38749",2,2,1,1,50,2
"38750",9,2,8,1,49,6
"38751",11,1,1,2,34,1
"38752",1,1,1,1,53,4
"38753",1,2,7,1,6,5
"38754",2,1,1,3,6,3
"38755",11,2,4,1,12,3
"38756",5,2,4,1,4,3
"38757",1,1,6,1,19,4
"38758",1,1,7,1,18,6
"38759",11,2,1,1,25,3
"38760",11,2,5,1,48,3
"38761",11,2,3,2,10,3
"38762",2,2,4,1,25,3
"38763",1,1,6,1,42,4
"38764",1,1,6,1,48,4
"38765",10,2,2,2,42,2
"38766",1,2,1,1,55,4
"38767",2,2,6,1,16,3
"38768",1,2,1,2,37,2
"38769",1,1,7,1,42,2
"38770",9,2,3,3,34,3
"38771",1,2,1,2,1,2
"38772",10,2,1,1,18,3
"38773",1,2,7,1,36,4
"38774",11,2,2,4,6,2
"38775",1,1,7,1,47,4
"38776",12,2,3,1,12,3
"38777",1,1,7,3,53,5
"38778",1,1,1,2,6,3
"38779",1,1,7,1,47,5
"38780",2,2,7,1,48,4
"38781",12,1,4,3,16,5
"38782",1,1,3,6,53,1
"38783",10,2,4,1,12,1
"38784",11,2,8,1,37,3
"38785",11,2,6,1,18,3
"38786",1,1,2,2,42,3
"38787",1,1,3,1,6,3
"38788",1,2,1,1,55,2
"38789",2,2,6,1,36,4
"38790",2,2,4,1,25,3
"38791",11,2,3,1,8,2
"38792",10,2,4,1,6,3
"38793",2,1,3,1,36,1
"38794",1,2,5,1,42,4
"38795",12,2,4,1,6,2
"38796",1,1,6,5,16,4
"38797",1,1,3,2,13,3
"38798",2,2,1,3,48,3
"38799",11,1,2,2,17,3
"38800",1,1,7,1,20,5
"38801",1,2,4,1,9,2
"38802",11,2,1,2,24,3
"38803",1,2,4,1,12,6
"38804",1,2,7,1,12,3
"38805",11,1,6,2,13,4
"38806",1,2,1,2,34,2
"38807",11,2,2,2,8,3
"38808",1,1,6,1,51,4
"38809",1,1,7,1,36,5
"38810",11,2,8,3,48,6
"38811",9,2,5,1,32,6
"38812",2,2,6,3,17,2
"38813",9,2,2,1,34,2
"38814",1,1,5,1,26,5
"38815",2,2,6,3,4,4
"38816",2,2,1,6,39,1
"38817",7,2,2,4,15,3
"38818",1,1,7,1,29,5
"38819",11,2,1,2,44,2
"38820",5,2,6,1,12,4
"38821",1,1,5,1,12,3
"38822",1,1,6,1,13,4
"38823",1,2,6,1,48,3
"38824",9,2,4,1,39,6
"38825",10,2,6,1,17,3
"38826",1,1,3,1,37,2
"38827",11,2,1,1,55,2
"38828",1,2,7,1,37,4
"38829",2,2,1,3,12,6
"38830",1,1,1,2,26,3
"38831",12,2,2,2,53,3
"38832",1,1,2,2,48,4
"38833",1,2,7,2,39,5
"38834",1,2,1,1,36,3
"38835",2,2,1,1,36,3
"38836",10,2,2,1,12,3
"38837",2,1,5,1,32,4
"38838",9,2,5,1,47,4
"38839",11,2,1,1,6,2
"38840",2,2,2,1,55,2
"38841",2,2,1,1,12,2
"38842",6,2,3,2,29,1
"38843",1,1,7,1,9,4
"38844",6,2,1,2,48,1
"38845",12,2,3,1,6,3
"38846",2,2,1,1,55,4
"38847",12,1,3,2,34,4
"38848",11,1,3,1,48,6
"38849",8,2,4,4,34,6
"38850",1,1,5,1,6,5
"38851",11,2,3,1,26,2
"38852",2,2,2,3,6,2
"38853",11,2,4,1,25,3
"38854",1,1,2,6,47,4
"38855",1,2,7,1,47,5
"38856",11,2,4,1,48,6
"38857",8,2,1,4,42,2
"38858",11,2,5,1,55,4
"38859",11,2,1,2,26,2
"38860",11,1,1,1,9,3
"38861",1,1,1,2,17,3
"38862",11,2,4,1,8,6
"38863",9,2,3,1,6,2
"38864",1,1,7,1,4,5
"38865",2,1,7,1,53,2
"38866",1,2,4,2,51,3
"38867",11,2,8,1,18,6
"38868",2,2,3,1,34,1
"38869",9,2,4,1,25,3
"38870",1,1,7,1,18,4
"38871",11,2,2,6,53,3
"38872",1,1,7,1,42,5
"38873",1,1,7,1,13,5
"38874",2,1,2,1,18,6
"38875",1,1,3,1,1,6
"38876",11,2,1,2,13,2
"38877",9,2,1,3,36,2
"38878",10,2,1,1,36,1
"38879",2,2,1,1,39,3
"38880",1,2,6,1,48,3
"38881",11,2,2,1,5,4
"38882",1,2,4,1,5,3
"38883",2,2,7,1,4,2
"38884",10,2,2,1,24,4
"38885",3,2,7,1,53,4
"38886",2,2,7,1,36,4
"38887",11,1,4,1,6,3
"38888",1,1,1,2,25,6
"38889",10,2,3,4,32,2
"38890",1,2,6,1,6,4
"38891",12,2,1,2,34,1
"38892",2,2,1,1,15,2
"38893",1,1,6,1,6,3
"38894",10,2,5,1,40,3
"38895",2,2,1,2,13,2
"38896",12,2,3,1,34,2
"38897",1,1,2,4,39,3
"38898",11,2,6,1,36,6
"38899",1,2,6,1,40,4
"38900",1,2,7,1,47,6
"38901",2,2,6,1,40,4
"38902",10,2,1,1,28,4
"38903",1,2,1,1,17,2
"38904",1,1,1,2,29,4
"38905",2,2,4,2,36,3
"38906",5,2,1,1,36,2
"38907",2,2,4,1,45,6
"38908",2,2,6,1,25,4
"38909",5,2,1,1,42,2
"38910",12,2,8,1,36,3
"38911",2,2,7,1,30,3
"38912",2,2,7,1,4,2
"38913",1,2,7,3,48,4
"38914",3,2,7,1,49,4
"38915",11,2,1,2,17,2
"38916",2,2,7,1,39,3
"38917",1,1,7,1,13,4
"38918",1,1,8,1,40,6
"38919",2,2,2,6,18,4
"38920",11,2,1,1,48,2
"38921",11,2,4,1,20,2
"38922",2,2,7,1,6,3
"38923",1,1,2,1,12,3
"38924",1,1,4,1,27,3
"38925",1,1,1,2,48,3
"38926",2,2,2,3,6,2
"38927",1,2,1,2,24,2
"38928",1,2,3,2,24,3
"38929",11,2,3,1,8,4
"38930",6,2,2,8,1,3
"38931",2,2,5,1,25,4
"38932",5,2,6,1,12,4
"38933",2,2,3,1,51,3
"38934",1,1,7,1,48,4
"38935",9,2,6,1,6,3
"38936",1,1,6,1,13,4
"38937",1,2,6,1,25,3
"38938",1,2,7,1,6,4
"38939",10,2,4,1,48,2
"38940",1,1,3,1,54,4
"38941",1,1,7,1,51,5
"38942",1,1,1,3,36,3
"38943",1,1,1,2,48,4
"38944",11,1,7,1,1,5
"38945",1,1,7,1,51,5
"38946",11,1,4,7,20,5
"38947",2,2,3,1,25,3
"38948",2,2,4,1,25,3
"38949",4,2,1,3,26,3
"38950",1,2,2,1,55,3
"38951",1,2,1,2,8,2
"38952",11,2,7,1,18,4
"38953",9,2,3,1,22,1
"38954",12,1,8,3,48,6
"38955",11,2,7,1,55,5
"38956",2,1,1,2,24,4
"38957",12,1,4,1,34,4
"38958",2,1,7,1,36,2
"38959",1,2,4,1,16,4
"38960",1,1,5,1,13,5
"38961",11,2,4,2,13,6
"38962",11,2,2,2,29,4
"38963",1,1,6,1,1,4
"38964",10,2,2,1,53,3
"38965",11,2,7,1,6,5
"38966",12,1,4,1,37,3
"38967",5,2,2,1,24,2
"38968",2,2,7,1,12,4
"38969",5,2,2,1,6,3
"38970",11,2,8,1,44,6
"38971",1,2,3,1,25,2
"38972",1,1,7,1,18,5
"38973",5,2,4,1,29,3
"38974",1,1,6,1,48,4
"38975",2,2,2,1,47,3
"38976",1,1,5,1,48,4
"38977",1,1,7,1,48,5
"38978",2,2,1,1,17,2
"38979",1,1,3,4,6,3
"38980",11,2,3,1,9,3
"38981",11,2,1,2,37,6
"38982",1,2,6,1,6,2
"38983",1,2,7,1,17,4
"38984",11,2,4,1,36,4
"38985",2,2,6,1,42,3
"38986",2,2,6,1,12,3
"38987",12,1,4,6,31,3
"38988",11,2,2,1,36,2
"38989",2,1,1,3,6,2
"38990",11,1,7,1,42,4
"38991",11,2,6,1,13,3
"38992",1,2,2,1,26,3
"38993",2,2,7,1,12,4
"38994",11,2,1,1,46,1
"38995",2,2,1,1,26,2
"38996",1,1,1,2,47,3
"38997",7,2,1,4,36,4
"38998",2,2,6,1,6,3
"38999",11,2,8,1,6,3
"39000",11,2,6,1,18,4
"39001",11,1,5,7,17,4
"39002",4,1,5,1,2,4
"39003",1,2,3,2,48,3
"39004",9,2,1,1,12,1
"39005",1,2,5,1,29,3
"39006",1,1,1,1,36,1
"39007",1,1,1,2,22,3
"39008",9,2,6,1,51,3
"39009",10,2,4,1,51,3
"39010",5,2,2,1,36,2
"39011",1,2,1,1,51,2
"39012",10,2,1,2,42,2
"39013",9,2,3,1,48,1
"39014",1,1,3,2,5,3
"39015",2,2,3,1,42,3
"39016",11,2,4,1,30,3
"39017",9,2,3,1,37,3
"39018",7,2,4,1,6,3
"39019",1,2,6,4,4,4
"39020",5,2,8,1,36,6
"39021",1,2,7,1,41,5
"39022",4,2,7,3,12,5
"39023",2,2,4,2,34,6
"39024",2,1,6,1,12,3
"39025",2,1,1,2,17,5
"39026",2,2,2,3,48,4
"39027",3,2,2,1,6,3
"39028",2,2,1,1,42,3
"39029",2,2,1,1,6,2
"39030",11,1,6,4,36,4
"39031",11,2,1,1,6,1
"39032",1,1,3,1,36,3
"39033",1,1,7,1,21,4
"39034",11,2,3,1,47,3
"39035",10,2,1,1,39,1
"39036",1,2,2,2,34,3
"39037",1,2,4,1,20,6
"39038",9,2,6,1,6,3
"39039",11,2,4,1,17,6
"39040",2,2,6,1,26,3
"39041",9,2,2,4,6,3
"39042",2,2,2,3,6,3
"39043",2,2,4,1,42,5
"39044",11,2,1,1,39,2
"39045",2,2,1,1,39,1
"39046",10,2,2,1,51,2
"39047",12,2,4,2,6,3
"39048",1,2,1,1,42,2
"39049",1,1,6,4,19,3
"39050",9,2,8,1,33,6
"39051",1,1,7,1,40,4
"39052",2,2,4,6,28,6
"39053",11,2,7,3,12,4
"39054",1,1,6,2,39,1
"39055",10,2,8,1,39,2
"39056",12,2,4,1,19,3
"39057",1,2,5,1,19,3
"39058",2,1,4,1,19,3
"39059",2,2,1,1,6,2
"39060",9,2,1,1,36,1
"39061",11,2,4,6,25,3
"39062",10,2,1,3,35,2
"39063",1,1,1,2,20,3
"39064",9,2,1,1,53,2
"39065",1,2,7,1,25,4
"39066",2,2,6,3,34,3
"39067",12,1,2,3,13,2
"39068",1,2,1,1,51,2
"39069",1,1,1,2,48,2
"39070",2,2,2,3,16,2
"39071",2,2,1,1,36,4
"39072",2,2,4,1,42,3
"39073",1,2,1,1,48,3
"39074",1,2,7,1,42,3
"39075",1,1,4,2,47,2
"39076",2,2,1,3,12,3
"39077",2,2,7,1,21,3
"39078",1,1,6,1,40,5
"39079",9,2,1,1,41,2
"39080",11,2,6,1,6,4
"39081",2,2,6,1,36,1
"39082",1,2,7,1,42,4
"39083",1,1,2,3,4,3
"39084",1,1,7,1,12,4
"39085",9,2,1,1,17,1
"39086",1,2,3,1,4,3
"39087",2,2,7,1,6,4
"39088",1,2,2,1,18,3
"39089",11,2,4,2,22,3
"39090",1,1,6,1,12,4
"39091",12,2,1,1,26,2
"39092",2,1,3,1,36,3
"39093",1,1,6,1,39,4
"39094",11,2,4,1,21,3
"39095",1,1,6,1,23,4
"39096",12,1,4,3,6,3
"39097",1,2,7,1,48,4
"39098",2,2,7,1,48,3
"39099",1,2,2,2,21,6
"39100",1,1,1,1,6,3
"39101",2,2,3,1,9,3
"39102",1,1,6,3,51,4
"39103",5,2,3,3,35,3
"39104",1,1,5,1,27,3
"39105",2,2,1,1,41,2
"39106",10,2,2,4,6,2
"39107",11,1,5,1,32,4
"39108",10,1,4,1,6,3
"39109",10,2,8,6,48,3
"39110",9,2,2,1,42,1
"39111",1,1,6,1,47,4
"39112",1,1,4,2,24,3
"39113",11,2,1,1,27,2
"39114",11,1,8,1,37,6
"39115",11,2,5,1,37,4
"39116",1,1,4,7,30,3
"39117",2,2,3,1,12,3
"39118",1,2,1,6,12,1
"39119",1,1,1,2,39,3
"39120",1,2,1,2,49,3
"39121",1,1,6,1,21,4
"39122",1,2,4,1,18,6
"39123",10,2,2,4,17,2
"39124",11,2,3,1,19,6
"39125",1,2,6,1,39,3
"39126",2,2,2,1,30,2
"39127",9,2,4,3,19,2
"39128",1,2,6,1,55,4
"39129",1,2,2,1,13,3
"39130",2,2,1,1,36,2
"39131",11,2,1,2,29,3
"39132",9,2,1,4,25,2
"39133",1,2,4,3,12,3
"39134",11,2,4,1,42,4
"39135",8,2,2,4,27,4
"39136",1,2,7,1,37,4
"39137",2,2,5,1,25,3
"39138",10,2,4,1,26,2
"39139",2,2,1,1,55,3
"39140",11,2,4,1,12,6
"39141",5,2,4,1,36,3
"39142",11,2,6,1,6,3
"39143",12,2,4,6,54,4
"39144",11,2,7,1,31,4
"39145",1,2,5,1,12,3
"39146",2,2,1,1,26,3
"39147",1,2,3,2,37,3
"39148",1,2,2,1,42,3
"39149",2,1,1,3,36,6
"39150",9,2,4,1,13,3
"39151",12,2,1,1,25,1
"39152",1,1,6,6,45,2
"39153",1,1,7,1,51,5
"39154",1,2,5,3,18,3
"39155",5,2,1,1,12,2
"39156",11,2,1,2,36,3
"39157",2,2,2,1,41,3
"39158",8,2,2,4,24,3
"39159",12,2,1,2,51,4
"39160",1,2,1,2,29,2
"39161",9,2,3,1,49,2
"39162",1,1,7,1,26,4
"39163",1,1,1,3,12,1
"39164",11,2,1,1,44,1
"39165",2,2,8,1,9,6
"39166",1,2,1,3,36,2
"39167",1,2,2,1,12,2
"39168",2,2,2,3,48,3
"39169",11,2,8,1,1,6
"39170",2,2,2,1,17,3
"39171",1,1,1,2,29,4
"39172",11,2,4,1,6,6
"39173",1,2,1,2,42,3
"39174",1,1,6,1,53,3
"39175",11,2,3,3,53,1
"39176",1,1,4,1,36,6
"39177",5,2,2,1,34,3
"39178",1,1,7,1,37,5
"39179",12,1,2,2,48,6
"39180",12,2,2,1,18,2
"39181",1,1,2,2,29,3
"39182",5,2,1,1,5,1
"39183",11,2,6,1,29,4
"39184",11,2,6,2,36,3
"39185",2,2,1,3,26,3
"39186",2,2,1,1,25,2
"39187",2,2,8,1,55,6
"39188",11,2,8,1,26,3
"39189",10,2,4,1,47,6
"39190",1,2,2,1,24,6
"39191",1,1,4,1,36,5
"39192",1,2,3,2,55,3
"39193",11,2,1,2,24,3
"39194",11,1,3,6,4,3
"39195",1,1,7,1,18,5
"39196",1,2,4,1,9,3
"39197",7,2,1,3,35,2
"39198",2,2,3,1,12,2
"39199",12,1,2,4,6,3
"39200",2,2,8,1,40,6
"39201",9,2,5,3,36,3
"39202",2,2,1,3,44,3
"39203",10,2,1,1,53,2
"39204",1,1,5,1,12,4
"39205",5,2,2,1,36,4
"39206",11,2,8,1,53,3
"39207",11,2,2,1,6,3
"39208",2,2,7,1,22,4
"39209",9,2,3,1,53,1
"39210",9,2,2,1,23,3
"39211",2,2,2,1,10,3
"39212",10,2,4,1,4,2
"39213",12,1,6,1,12,4
"39214",1,1,7,1,48,4
"39215",1,2,1,2,39,2
"39216",11,2,4,5,6,6
"39217",1,2,3,2,1,3
"39218",10,2,1,1,36,1
"39219",8,2,1,4,24,3
"39220",11,2,1,1,6,1
"39221",11,2,4,1,33,3
"39222",2,1,1,1,36,4
"39223",2,2,7,1,20,4
"39224",1,1,1,2,18,5
"39225",2,2,1,1,12,3
"39226",1,1,7,1,5,5
"39227",1,1,7,1,40,5
"39228",10,2,3,1,48,2
"39229",1,1,6,1,37,4
"39230",2,2,1,1,36,2
"39231",11,2,1,1,25,2
"39232",1,2,1,2,36,3
"39233",11,2,3,1,6,3
"39234",10,2,2,2,6,3
"39235",9,2,3,1,8,2
"39236",2,2,6,1,48,2
"39237",9,2,1,1,6,1
"39238",1,2,6,1,21,3
"39239",11,1,6,1,42,3
"39240",1,1,4,2,36,4
"39241",2,2,4,1,36,3
"39242",12,1,4,3,36,4
"39243",11,2,1,1,8,1
"39244",11,2,4,1,22,3
"39245",1,1,7,1,4,4
"39246",1,1,6,1,48,4
"39247",5,1,1,2,5,1
"39248",11,1,5,1,26,4
"39249",2,2,7,1,36,4
"39250",12,2,2,1,54,2
"39251",1,1,4,7,37,5
"39252",1,1,7,1,47,5
"39253",1,2,1,2,36,3
"39254",11,1,8,1,26,3
"39255",11,2,3,1,29,2
"39256",1,1,5,2,4,4
"39257",1,2,6,1,42,4
"39258",9,2,4,1,39,6
"39259",10,2,3,1,55,3
"39260",3,2,6,4,6,4
"39261",1,2,7,1,13,4
"39262",2,1,4,1,42,4
"39263",1,1,6,2,26,3
